Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,7,March,14,March,Alhallows Lumbardstreet,0,0
1665,14,March,21,March,Alhallows Lumbardstreet,0,0
1665,21,March,28,March,Alhallows Lumbardstreet,1,0
1665,28,March,4,April,Alhallows Lumbardstreet,1,0
1665,4,April,11,April,Alhallows Lumbardstreet,0,0
1665,11,April,18,April,Alhallows Lumbardstreet,1,0
1665,18,April,25,April,Alhallows Lumbardstreet,0,0
1665,25,April,2,May,Alhallows Lumbardstreet,0,0
1665,2,May,9,May,Alhallows Lumbardstreet,0,0
1665,9,May,16,May,Alhallows Lumbardstreet,0,0
1665,16,May,23,May,Alhallows Lumbardstreet,0,0
1665,23,May,30,May,Alhallows Lumbardstreet,1,0
1665,30,May,6,June,Alhallows Lumbardstreet,0,0
1665,6,June,13,June,Alhallows Lumbardstreet,0,0
1665,13,June,20,June,Alhallows Lumbardstreet,0,0
1665,20,June,27,June,Alhallows Lumbardstreet,0,0
1665,27,June,4,July,Alhallows Lumbardstreet,0,0
1665,4,July,11,July,Alhallows Lumbardstreet,0,0
1665,11,July,18,July,Alhallows Lumbardstreet,0,0
1665,18,July,25,July,Alhallows Lumbardstreet,2,0
1665,25,July,1,August,Alhallows Lumbardstreet,2,1
1665,1,August,8,August,Alhallows Lumbardstreet,4,3
1665,8,August,15,August,Alhallows Lumbardstreet,5,4
1665,15,August,22,August,Alhallows Lumbardstreet,6,4
1665,22,August,29,August,Alhallows Lumbardstreet,8,7
1665,29,August,5,September,Alhallows Lumbardstreet,7,6
1665,5,September,12,September,Alhallows Lumbardstreet,7,5
1665,12,September,19,September,Alhallows Lumbardstreet,8,7
1665,19,September,26,September,Alhallows Lumbardstreet,11,10
1665,26,September,3,October,Alhallows Lumbardstreet,5,5
1665,3,October,10,October,Alhallows Lumbardstreet,5,5
1665,10,October,17,October,Alhallows Lumbardstreet,2,2
1665,17,October,24,October,Alhallows Lumbardstreet,1,1
1665,24,October,31,October,Alhallows Lumbardstreet,0,0
1665,31,October,7,November,Alhallows Lumbardstreet,1,0
1665,7,November,14,November,Alhallows Lumbardstreet,1,0
1665,14,November,21,November,Alhallows Lumbardstreet,0,0
1665,21,November,28,November,Alhallows Lumbardstreet,0,0
1665,28,November,5,December,Alhallows Lumbardstreet,0,0
1665,5,December,12,December,Alhallows Lumbardstreet,2,2
1665,12,December,19,December,Alhallows Lumbardstreet,0,0
1665,20,December,27,December,Alhallows Lumbardstreet,2,0
1665,27,December,3,January,Alhallows Lumbardstreet,1,0
1666,2,January,9,January,Alhallows Lumbardstreet,0,0
1666,9,January,16,January,Alhallows Lumbardstreet,0,0
1666,16,January,23,January,Alhallows Lumbardstreet,0,0
1666,23,January,30,January,Alhallows Lumbardstreet,0,0
1666,30,January,6,February,Alhallows Lumbardstreet,0,0
1666,6,February,13,February,Alhallows Lumbardstreet,0,0
1666,13,February,20,February,Alhallows Lumbardstreet,0,0
1666,20,February,27,February,Alhallows Lumbardstreet,0,0
1666,27,February,16,March,Alhallows Lumbardstreet,0,0
1666,6,March,13,March,Alhallows Lumbardstreet,2,1
1666,13,March,20,March,Alhallows Lumbardstreet,0,0
1666,20,March,27,March,Alhallows Lumbardstreet,0,0
1666,27,March,3,April,Alhallows Lumbardstreet,1,0
1666,3,April,10,April,Alhallows Lumbardstreet,0,0
1666,10,April,17,April,Alhallows Lumbardstreet,0,0
1666,17,April,24,April,Alhallows Lumbardstreet,0,0
1666,24,April,1,May,Alhallows Lumbardstreet,0,0
1666,1,May,8,May,Alhallows Lumbardstreet,0,0
1666,8,May,15,May,Alhallows Lumbardstreet,0,0
1666,15,May,22,May,Alhallows Lumbardstreet,0,0
1666,22,May,29,May,Alhallows Lumbardstreet,1,0
1666,29,May,5,June,Alhallows Lumbardstreet,0,0
1666,5,June,12,June,Alhallows Lumbardstreet,0,0
1666,12,June,19,June,Alhallows Lumbardstreet,0,0
1666,19,June,26,June,Alhallows Lumbardstreet,0,0
1666,26,June,3,July,Alhallows Lumbardstreet,0,0
1666,3,July,10,July,Alhallows Lumbardstreet,0,0
1666,10,July,17,July,Alhallows Lumbardstreet,2,0
1666,17,July,24,July,Alhallows Lumbardstreet,0,0
1666,24,July,31,July,Alhallows Lumbardstreet,1,0
1666,31,July,7,August,Alhallows Lumbardstreet,1,0
1666,7,August,14,August,Alhallows Lumbardstreet,0,0
1666,14,August,21,August,Alhallows Lumbardstreet,0,0
1666,21,August,28,August,Alhallows Lumbardstreet,0,0
1666,28,August,18,September,Alhallows Lumbardstreet,0,0
1666,19,December,26,December,Alhallows Lumbardstreet,0,0
1666,26,December,2,January,Alhallows Lumbardstreet,0,0
1665,3,January,10,January,Alhallows Staining,1,0
1665,10,January,17,January,Alhallows Staining,2,0
1665,17,January,24,January,Alhallows Staining,0,0
1665,24,January,31,January,Alhallows Staining,0,0
1665,31,January,7,February,Alhallows Staining,0,0
1665,7,February,14,February,Alhallows Staining,1,0
1665,14,February,21,February,Alhallows Staining,1,0
1665,21,February,28,February,Alhallows Staining,1,0
1665,28,February,7,March,Alhallows Staining,1,0
1665,7,March,14,March,Alhallows Staining,0,0
1665,14,March,21,March,Alhallows Staining,1,0
1665,21,March,28,March,Alhallows Staining,0,0
1665,28,March,4,April,Alhallows Staining,0,0
1665,4,April,11,April,Alhallows Staining,2,0
1665,11,April,18,April,Alhallows Staining,0,0
1665,18,April,25,April,Alhallows Staining,0,0
1665,25,April,2,May,Alhallows Staining,2,0
1665,2,May,9,May,Alhallows Staining,0,0
1665,9,May,16,May,Alhallows Staining,0,0
1665,16,May,23,May,Alhallows Staining,2,0
1665,23,May,30,May,Alhallows Staining,0,0
1665,30,May,6,June,Alhallows Staining,1,0
1665,6,June,13,June,Alhallows Staining,1,0
1665,13,June,20,June,Alhallows Staining,0,0
1665,20,June,27,June,Alhallows Staining,0,0
1665,27,June,4,July,Alhallows Staining,1,0
1665,4,July,11,July,Alhallows Staining,1,0
1665,11,July,18,July,Alhallows Staining,4,2
1665,18,July,25,July,Alhallows Staining,1,1
1665,25,July,1,August,Alhallows Staining,5,0
1665,1,August,8,August,Alhallows Staining,3,1
1665,8,August,15,August,Alhallows Staining,5,2
1665,15,August,22,August,Alhallows Staining,7,5
1665,22,August,29,August,Alhallows Staining,7,5
1665,29,August,5,September,Alhallows Staining,14,11
1665,5,September,12,September,Alhallows Staining,13,8
1665,12,September,19,September,Alhallows Staining,16,10
1665,19,September,26,September,Alhallows Staining,16,11
1665,26,September,3,October,Alhallows Staining,21,18
1665,3,October,10,October,Alhallows Staining,12,8
1665,10,October,17,October,Alhallows Staining,10,9
1665,17,October,24,October,Alhallows Staining,4,2
1665,24,October,31,October,Alhallows Staining,9,7
1665,31,October,7,November,Alhallows Staining,6,5
1665,7,November,14,November,Alhallows Staining,7,6
1665,14,November,21,November,Alhallows Staining,3,1
1665,21,November,28,November,Alhallows Staining,1,0
1665,28,November,5,December,Alhallows Staining,3,0
1665,5,December,12,December,Alhallows Staining,0,0
1665,12,December,19,December,Alhallows Staining,0,0
1665,20,December,27,December,Alhallows Staining,0,0
1665,27,December,3,January,Alhallows Staining,0,0
1666,2,January,9,January,Alhallows Staining,0,0
1666,9,January,16,January,Alhallows Staining,1,0
1666,16,January,23,January,Alhallows Staining,2,0
1666,23,January,30,January,Alhallows Staining,0,0
1666,30,January,6,February,Alhallows Staining,2,0
1666,6,February,13,February,Alhallows Staining,0,0
1666,13,February,20,February,Alhallows Staining,0,0
1666,20,February,27,February,Alhallows Staining,0,0
1666,27,February,16,March,Alhallows Staining,0,0
1666,6,March,13,March,Alhallows Staining,0,0
1666,13,March,20,March,Alhallows Staining,0,0
1666,20,March,27,March,Alhallows Staining,0,0
1666,27,March,3,April,Alhallows Staining,0,0
1666,3,April,10,April,Alhallows Staining,0,0
1666,10,April,17,April,Alhallows Staining,0,0
1666,17,April,24,April,Alhallows Staining,0,0
1666,24,April,1,May,Alhallows Staining,1,0
1666,1,May,8,May,Alhallows Staining,0,0
1666,8,May,15,May,Alhallows Staining,0,0
1666,15,May,22,May,Alhallows Staining,1,0
1666,22,May,29,May,Alhallows Staining,1,0
1666,29,May,5,June,Alhallows Staining,0,0
1666,5,June,12,June,Alhallows Staining,0,0
1666,12,June,19,June,Alhallows Staining,2,0
1666,19,June,26,June,Alhallows Staining,0,0
1666,26,June,3,July,Alhallows Staining,1,0
1666,3,July,10,July,Alhallows Staining,0,0
1666,10,July,17,July,Alhallows Staining,0,0
1666,17,July,24,July,Alhallows Staining,3,2
1666,24,July,31,July,Alhallows Staining,3,2
1666,31,July,7,August,Alhallows Staining,3,3
1666,7,August,14,August,Alhallows Staining,0,0
1666,14,August,21,August,Alhallows Staining,0,0
1666,21,August,28,August,Alhallows Staining,1,0
1666,28,August,18,September,Alhallows Staining,3,0
1666,18,September,25,September,Alhallows Staining,1,0
1666,25,September,2,October,Alhallows Staining,1,0
1666,23,October,30,October,Alhallows Staining,1,0
1666,13,November,20,November,Alhallows Staining,1,0
1666,27,November,4,December,Alhallows Staining,1,0
1666,4,December,11,December,Alhallows Staining,3,0
1666,19,December,26,December,Alhallows Staining,1,1
1666,26,December,2,January,Alhallows Staining,1,0
1665,3,January,10,January,Alhallows the Wall,7,0
1665,10,January,17,January,Alhallows the Wall,3,0
1665,17,January,24,January,Alhallows the Wall,1,0
1665,24,January,31,January,Alhallows the Wall,3,0
1665,31,January,7,February,Alhallows the Wall,3,0
1665,7,February,14,February,Alhallows the Wall,1,0
1665,14,February,21,February,Alhallows the Wall,2,0
1665,21,February,28,February,Alhallows the Wall,1,0
1665,28,February,7,March,Alhallows the Wall,3,0
1665,7,March,14,March,Alhallows the Wall,2,0
1665,14,March,21,March,Alhallows the Wall,1,0
1665,21,March,28,March,Alhallows the Wall,3,0
1665,28,March,4,April,Alhallows the Wall,2,0
1665,4,April,11,April,Alhallows the Wall,3,0
1665,11,April,18,April,Alhallows the Wall,3,0
1665,18,April,25,April,Alhallows the Wall,2,0
1665,25,April,2,May,Alhallows the Wall,3,0
1665,2,May,9,May,Alhallows the Wall,3,0
1665,9,May,16,May,Alhallows the Wall,2,0
1665,16,May,23,May,Alhallows the Wall,0,0
1665,23,May,30,May,Alhallows the Wall,2,0
1665,30,May,6,June,Alhallows the Wall,3,0
1665,6,June,13,June,Alhallows the Wall,4,0
1665,13,June,20,June,Alhallows the Wall,0,0
1665,20,June,27,June,Alhallows the Wall,1,0
1665,27,June,4,July,Alhallows the Wall,2,0
1665,4,July,11,July,Alhallows the Wall,4,3
1665,11,July,18,July,Alhallows the Wall,7,5
1665,18,July,25,July,Alhallows the Wall,8,5
1665,25,July,1,August,Alhallows the Wall,6,3
1665,1,August,8,August,Alhallows the Wall,15,13
1665,8,August,15,August,Alhallows the Wall,22,18
1665,15,August,22,August,Alhallows the Wall,23,11
1665,22,August,29,August,Alhallows the Wall,44,40
1665,29,August,5,September,Alhallows the Wall,46,40
1665,5,September,12,September,Alhallows the Wall,45,40
1665,12,September,19,September,Alhallows the Wall,41,30
1665,19,September,26,September,Alhallows the Wall,41,35
1665,26,September,3,October,Alhallows the Wall,33,28
1665,3,October,10,October,Alhallows the Wall,31,28
1665,10,October,17,October,Alhallows the Wall,15,13
1665,17,October,24,October,Alhallows the Wall,7,5
1665,24,October,31,October,Alhallows the Wall,7,6
1665,31,October,7,November,Alhallows the Wall,17,14
1665,7,November,14,November,Alhallows the Wall,10,10
1665,14,November,21,November,Alhallows the Wall,6,5
1665,21,November,28,November,Alhallows the Wall,3,2
1665,28,November,5,December,Alhallows the Wall,1,0
1665,5,December,12,December,Alhallows the Wall,4,1
1665,12,December,19,December,Alhallows the Wall,4,1
1665,20,December,27,December,Alhallows the Wall,0,0
1665,27,December,3,January,Alhallows the Wall,0,0
1666,2,January,9,January,Alhallows the Wall,1,1
1666,9,January,16,January,Alhallows the Wall,2,1
1666,16,January,23,January,Alhallows the Wall,2,1
1666,23,January,30,January,Alhallows the Wall,1,1
1666,30,January,6,February,Alhallows the Wall,1,1
1666,6,February,13,February,Alhallows the Wall,0,0
1666,13,February,20,February,Alhallows the Wall,1,0
1666,20,February,27,February,Alhallows the Wall,2,0
1666,27,February,16,March,Alhallows the Wall,1,1
1666,6,March,13,March,Alhallows the Wall,2,0
1666,13,March,20,March,Alhallows the Wall,1,0
1666,20,March,27,March,Alhallows the Wall,1,0
1666,27,March,3,April,Alhallows the Wall,1,0
1666,3,April,10,April,Alhallows the Wall,0,0
1666,10,April,17,April,Alhallows the Wall,3,0
1666,17,April,24,April,Alhallows the Wall,3,1
1666,24,April,1,May,Alhallows the Wall,2,0
1666,1,May,8,May,Alhallows the Wall,2,1
1666,8,May,15,May,Alhallows the Wall,2,0
1666,15,May,22,May,Alhallows the Wall,0,0
1666,22,May,29,May,Alhallows the Wall,3,0
1666,29,May,5,June,Alhallows the Wall,2,0
1666,5,June,12,June,Alhallows the Wall,3,0
1666,12,June,19,June,Alhallows the Wall,0,0
1666,19,June,26,June,Alhallows the Wall,2,0
1666,26,June,3,July,Alhallows the Wall,1,0
1666,3,July,10,July,Alhallows the Wall,0,0
1666,10,July,17,July,Alhallows the Wall,0,0
1666,17,July,24,July,Alhallows the Wall,1,0
1666,24,July,31,July,Alhallows the Wall,2,0
1666,31,July,7,August,Alhallows the Wall,1,1
1666,7,August,14,August,Alhallows the Wall,2,0
1666,14,August,21,August,Alhallows the Wall,3,0
1666,21,August,28,August,Alhallows the Wall,0,0
1666,28,August,18,September,Alhallows the Wall,5,0
1666,25,September,2,October,Alhallows the Wall,2,0
1666,2,October,9,October,Alhallows the Wall,3,0
1666,16,October,23,October,Alhallows the Wall,2,0
1666,23,October,30,October,Alhallows the Wall,2,0
1666,6,November,13,November,Alhallows the Wall,1,0
1666,13,November,20,November,Alhallows the Wall,1,0
1666,20,November,27,November,Alhallows the Wall,2,0
1666,27,November,4,December,Alhallows the Wall,2,0
1666,4,December,11,December,Alhallows the Wall,1,0
1666,11,December,18,December,Alhallows the Wall,2,0
1666,19,December,26,December,Alhallows the Wall,0,0
1666,26,December,2,January,Alhallows the Wall,1,1
1665,3,January,10,January,Bridewel Precinct,0,0
1665,10,January,17,January,Bridewel Precinct,1,0
1665,17,January,24,January,Bridewel Precinct,1,0
1665,24,January,31,January,Bridewel Precinct,2,0
1665,31,January,7,February,Bridewel Precinct,0,0
1665,7,February,14,February,Bridewel Precinct,1,0
1665,14,February,21,February,Bridewel Precinct,0,0
1665,21,February,28,February,Bridewel Precinct,0,0
1665,28,February,7,March,Bridewel Precinct,1,0
1665,7,March,14,March,Bridewel Precinct,4,0
1665,14,March,21,March,Bridewel Precinct,0,0
1665,21,March,28,March,Bridewel Precinct,1,0
1665,28,March,4,April,Bridewel Precinct,2,0
1665,4,April,11,April,Bridewel Precinct,0,0
1665,11,April,18,April,Bridewel Precinct,0,0
1665,18,April,25,April,Bridewel Precinct,1,0
1665,25,April,2,May,Bridewel Precinct,1,0
1665,2,May,9,May,Bridewel Precinct,0,0
1665,9,May,16,May,Bridewel Precinct,1,0
1665,16,May,23,May,Bridewel Precinct,0,0
1665,23,May,30,May,Bridewel Precinct,2,0
1665,30,May,6,June,Bridewel Precinct,0,0
1665,6,June,13,June,Bridewel Precinct,0,0
1665,13,June,20,June,Bridewel Precinct,1,1
1665,20,June,27,June,Bridewel Precinct,0,0
1665,27,June,4,July,Bridewel Precinct,2,2
1665,4,July,11,July,Bridewel Precinct,1,1
1665,11,July,18,July,Bridewel Precinct,0,0
1665,18,July,25,July,Bridewel Precinct,7,4
1665,25,July,1,August,Bridewel Precinct,2,2
1665,1,August,8,August,Bridewel Precinct,7,5
1665,8,August,15,August,Bridewel Precinct,4,2
1665,15,August,22,August,Bridewel Precinct,7,5
1665,22,August,29,August,Bridewel Precinct,12,9
1665,29,August,5,September,Bridewel Precinct,18,17
1665,5,September,12,September,Bridewel Precinct,22,19
1665,12,September,19,September,Bridewel Precinct,32,31
1665,19,September,26,September,Bridewel Precinct,26,24
1665,26,September,3,October,Bridewel Precinct,23,23
1665,3,October,10,October,Bridewel Precinct,20,14
1665,10,October,17,October,Bridewel Precinct,6,4
1665,17,October,24,October,Bridewel Precinct,3,2
1665,24,October,31,October,Bridewel Precinct,5,3
1665,31,October,7,November,Bridewel Precinct,3,3
1665,7,November,14,November,Bridewel Precinct,1,1
1665,14,November,21,November,Bridewel Precinct,2,2
1665,21,November,28,November,Bridewel Precinct,2,1
1665,28,November,5,December,Bridewel Precinct,3,2
1665,5,December,12,December,Bridewel Precinct,0,0
1665,12,December,19,December,Bridewel Precinct,2,2
1665,20,December,27,December,Bridewel Precinct,1,0
1665,27,December,3,January,Bridewel Precinct,0,0
1666,2,January,9,January,Bridewel Precinct,0,0
1666,9,January,16,January,Bridewel Precinct,1,0
1666,16,January,23,January,Bridewel Precinct,0,0
1666,23,January,30,January,Bridewel Precinct,1,0
1666,30,January,6,February,Bridewel Precinct,0,0
1666,6,February,13,February,Bridewel Precinct,0,0
1666,13,February,20,February,Bridewel Precinct,0,0
1666,20,February,27,February,Bridewel Precinct,1,0
1666,27,February,16,March,Bridewel Precinct,1,0
1666,6,March,13,March,Bridewel Precinct,0,0
1666,13,March,20,March,Bridewel Precinct,1,0
1666,20,March,27,March,Bridewel Precinct,1,0
1666,27,March,3,April,Bridewel Precinct,0,0
1666,3,April,10,April,Bridewel Precinct,1,0
1666,10,April,17,April,Bridewel Precinct,0,0
1666,17,April,24,April,Bridewel Precinct,0,0
1666,24,April,1,May,Bridewel Precinct,1,0
1666,1,May,8,May,Bridewel Precinct,0,0
1666,8,May,15,May,Bridewel Precinct,0,0
1666,15,May,22,May,Bridewel Precinct,0,0
1666,22,May,29,May,Bridewel Precinct,0,0
1666,29,May,5,June,Bridewel Precinct,0,0
1666,5,June,12,June,Bridewel Precinct,0,0
1666,12,June,19,June,Bridewel Precinct,0,0
1666,19,June,26,June,Bridewel Precinct,0,0
1666,26,June,3,July,Bridewel Precinct,0,0
1666,3,July,10,July,Bridewel Precinct,1,0
1666,10,July,17,July,Bridewel Precinct,0,0
1666,17,July,24,July,Bridewel Precinct,0,0
1666,24,July,31,July,Bridewel Precinct,0,0
1666,31,July,7,August,Bridewel Precinct,0,0
1666,7,August,14,August,Bridewel Precinct,0,0
1666,14,August,21,August,Bridewel Precinct,0,0
1666,21,August,28,August,Bridewel Precinct,0,0
1666,28,August,18,September,Bridewel Precinct,0,0
1666,18,September,25,September,Bridewel Precinct,0,0
1666,25,September,2,October,Bridewel Precinct,0,0
1666,2,October,9,October,Bridewel Precinct,0,0
1666,9,October,16,October,Bridewel Precinct,0,0
1666,16,October,23,October,Bridewel Precinct,0,0
1666,23,October,30,October,Bridewel Precinct,0,0
1666,30,October,6,November,Bridewel Precinct,0,0
1666,19,December,26,December,Bridewel Precinct,0,0
1666,26,December,2,January,Bridewel Precinct,1,1
1665,3,January,10,January,Christ's Church,5,0
1665,10,January,17,January,Christ's Church,10,0
1665,17,January,24,January,Christ's Church,2,0
1665,24,January,31,January,Christ's Church,3,0
1665,31,January,7,February,Christ's Church,1,0
1665,7,February,14,February,Christ's Church,6,0
1665,14,February,21,February,Christ's Church,4,0
1665,21,February,28,February,Christ's Church,2,0
1665,28,February,7,March,Christ's Church,1,0
